path,dataset,beta
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/external_eval/rtts_yolo/images/test/hv8_256.png,rtts,1.30079460
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/external_eval/rtts_yolo/images/test/hv9_182.png,rtts,1.26221585
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_000294_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.36034155
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_000576_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.38712850
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_001016_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.47461674
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_001236_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45123351
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_001751_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.44438979
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_002196_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.40736136
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_002963_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.42292327
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_003025_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.40979484
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_003357_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41086233
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_003920_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.30176470
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_004617_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45314056
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_005543_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.44591299
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_005898_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.43833092
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_006589_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.46349096
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_007365_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.42662519
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_008206_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.47217214
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_008451_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.44870162
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_009291_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.40292707
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_009561_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.49231619
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_009688_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.54046357
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_009969_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.69676512
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_010351_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.55389464
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_010763_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.42990699
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_011007_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.46270582
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_011074_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.36958933
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_011461_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.36112684
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_011810_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45614219
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_012009_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41060066
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_012121_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.43494499
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_012868_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.37021413
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_013067_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.38345972
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_013240_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.32796878
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_013382_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41697973
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_013942_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.38931945
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_014480_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.34534281
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_015389_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.43901694
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_015676_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.36440939
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_016005_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.43420359
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_016286_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.50145644
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_017228_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.49869430
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_017476_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.42981669
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_018797_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.39261267
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_019607_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.44909090
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_020215_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.36677757
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_020321_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.39323410
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_020880_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.39734489
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_021667_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.62092841
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_021879_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.59688544
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_022254_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.36952141
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000000_022797_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.36132410
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_000538_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.39547080
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_001464_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.46662322
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_002512_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.55455321
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_002646_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.56896102
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_002759_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.54996604
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_003056_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.51167786
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_003588_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.58341372
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_004327_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.50914925
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_004736_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.49410620
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_004859_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.47285816
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_005184_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45462248
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_005410_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.38905805
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_005703_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.47656569
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_005898_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.43263885
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_007285_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.47540590
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_007407_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.31423640
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_007622_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.47870168
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_007857_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45088714
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_007973_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45624647
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_008200_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.47471115
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_008688_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.40855667
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_009058_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41354567
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_009504_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.42872009
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_009854_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.40941641
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_010156_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.40233204
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_010444_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.26461101
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_010600_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.28892338
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_010830_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.27139193
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_011162_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.39491630
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_011715_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.38326719
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_011835_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.34840414
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_012038_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.32227555
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_012519_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.32357073
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_012699_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.33156911
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_012738_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.33574137
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_012870_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41111940
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_013016_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.35021475
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_013496_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45995510
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_013710_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.50026435
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_014221_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.43638346
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_014406_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.42453358
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_014565_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.34993547
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_014741_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45925674
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_015091_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.42111847
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_015328_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.46828574
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_015768_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.32855457
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_016029_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.32593209
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_016273_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45199943
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_016462_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.58242708
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_017101_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41580045
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_017459_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.29610229
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_017842_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.43476540
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_018113_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.38760865
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_019698_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.50008875
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_019854_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.43957022
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_019969_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.48680291
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_020046_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.51570165
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_020287_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45002124
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_020693_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41170326
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_021406_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.33027375
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_021825_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.44729704
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_023235_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.31398231
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_023369_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.29559088
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_023769_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41843092
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_024927_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.48685777
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_025512_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.47724089
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_025713_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45731252
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_025921_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.46241897
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_027325_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.34324387
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_028232_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.39121595
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_028335_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.37788194
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_028590_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.45642108
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_028854_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.38117424
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_029086_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.35427016
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_029236_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.37273872
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_029600_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.44230863
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_030067_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41575935
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_030310_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.42708623
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_030669_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41606537
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_031266_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.37381855
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_031416_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.38485122
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_032018_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.37763026
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_032556_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.42015639
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_032711_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.42539015
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_032942_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.48660851
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_033655_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.46394622
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_034047_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.41539663
~/project/可见度识别研究/数据集_prepared/low_visibility_kd/cityscapes_yolo/foggy_beta_0_005/images/val/frankfurt_000001_034816_leftImg8bit_foggy_beta_0.005.png,beta_0.005,0.40233198
